"deviceType","duration_sec"
"AIRPODS",
"AIRPODS","4305"
"AIRPODS","3352"
"AIRPODS","2306"
"AIRPODS","1375"
"AIRTAG","1308"
"AIRTAG","267"
"Tile","4943"
"Tile","4693"
"Tile","3920"
"Tile","1866"
"AIRTAG","9967"
"AIRTAG","8586"
"AIRTAG","6726"
"AIRTAG","3677"
"TILE","52394"
"TILE","51381"
"TILE","49409"
"TILE","18013"
"TILE","16365"
"TILE","15441"
"TILE","8577"
"TILE","2149"
"FIND_MY","236"
"AIRTAG","39814"
"AIRTAG","38648"
"AIRTAG","36978"
"AIRTAG","36020"
"AIRTAG","34725"
"AIRTAG","33783"
"AIRTAG","32474"
"AIRTAG","31544"
"AIRTAG","30612"
"AIRTAG","27012"
"AIRTAG","20051"
"AIRTAG","13921"
"AIRTAG","12971"
"AIRTAG","11119"
"AIRTAG","10195"
"AIRTAG","8777"
"AIRTAG","7850"
"AIRTAG","6754"
"AIRTAG","5050"
"AIRTAG","4100"
"AIRTAG","604"
"FIND_MY","637"
"AIRTAG","761"
"AIRTAG","50793"
"AIRTAG","43417"
"AIRTAG","39781"
"AIRTAG","18119"
"AIRPODS","136"
"Tile","1824"
"Tile","1607"
"Tile","1396"
"Tile","1188"
"Tile","1000"
"Tile","819"
"Tile","599"
"Tile","376"
"Tile","192"
"Tile","4"
"FIND_MY","27508"
"FIND_MY","26559"
"FIND_MY","25627"
"FIND_MY","21618"
"FIND_MY","25577"
"FIND_MY","22755"
"FIND_MY","21721"
"FIND_MY","19698"
"FIND_MY","17459"
"AIRPODS","26557"
"AIRPODS","23746"
"AIRPODS","21618"
"AIRPODS","20687"
"AIRPODS","19761"
"AIRPODS","25456"
"AIRPODS","24506"
"AIRPODS","22636"
"AIRPODS","18637"
"AIRPODS","17336"
"AIRPODS","25628"
"AIRPODS","23738"
"AIRPODS","21610"
"AIRTAG","5593"
"AIRTAG","3721"
"AIRTAG","2813"
"APPLE","7689"
"APPLE","6762"
"APPLE","4916"
"APPLE","2112"
"APPLE","72234"
"APPLE","68370"
"APPLE","67421"
"APPLE","64516"
"APPLE","63585"
"APPLE","61709"
"APPLE","60747"
"APPLE","58874"
"APPLE","57834"
"APPLE","56919"
"APPLE","55975"
"APPLE","54956"
"APPLE","52857"
"APPLE","50938"
"APPLE","50008"
"APPLE","49032"
"APPLE","48090"
"APPLE","47112"
"APPLE","45187"
"APPLE","44243"
"APPLE","43312"
"APPLE","42343"
"APPLE","41409"
"APPLE","40366"
"APPLE","37993"
"APPLE","36812"
"APPLE","35837"
"APPLE","33744"
"APPLE","30967"
"APPLE","28733"
"APPLE","26534"
"APPLE","25155"
"APPLE","22825"
"APPLE","21654"
"APPLE","20501"
"APPLE","18142"
"APPLE","16971"
"APPLE","15807"
"TILE","21274"
"TILE","20232"
"TILE","18105"
"TILE","16017"
"Chipolo","5439"
"Chipolo","4277"
"Chipolo","2222"
"Chipolo","1"
"Tile","4336"
"Tile","4065"
"Tile","3544"
"Tile","3081"
"Tile","2269"
"Tile","1020"
"AIRTAG","35115"
"AIRTAG","18931"
"AIRTAG","18020"
"AIRTAG","17098"
"AIRTAG","16169"
"AIRTAG","5570"
"AIRTAG","662"
"AIRPODS","3856"
"AIRPODS","1685"
"APPLE","39565"
"APPLE","38508"
"APPLE","36465"
"APPLE","33125"
"APPLE","31902"
"APPLE","28820"
"APPLE","25483"
"APPLE","9205"
"APPLE","7994"
"APPLE","7053"
"APPLE","3068"
"APPLE","32160"
"APPLE","30300"
"APPLE","28370"
"APPLE","25460"
"APPLE","24487"
"APPLE","23496"
"APPLE","22559"
"APPLE","21618"
"FIND_MY","757"
"FIND_MY","409"
"AIRPODS","149"
"AIRPODS","628"
"AIRPODS","636"
"TILE","698"
"FIND_MY","699"
"FIND_MY","700"
"FIND_MY","702"
"FIND_MY","701"
"AIRTAG","34762"
"AIRTAG","33836"
"AIRTAG","30124"
"AIRTAG","25213"
"AIRTAG","4562"
"TILE","32506"
"TILE","31590"
"TILE","28818"
"TILE","27886"
"TILE","26962"
"TILE","25118"
"TILE","22361"
"AIRPODS","870"
"TILE","4194"
"TILE","24082"
"TILE","21219"
"TILE","18018"
"TILE","13858"
"TILE","10906"
"AIRPODS","68756"
"AIRPODS","66924"
"AIRPODS","30695"
"AIRPODS","28807"
"AIRPODS","25053"
"AIRPODS","23216"
"TILE","35222"
"TILE","29791"
"TILE","28807"
"Tile","88889"
"Tile","88308"
"Tile","87516"
"Tile","21703"
"Tile","18345"
"Tile","17840"
"Tile","17532"
"Tile","14564"
"Tile","13691"
"Tile","13218"
"Tile","13212"
"Tile","12777"
"Tile","12497"
"Tile","12495"
"Tile","12437"
"Tile","12114"
"Tile","12108"
"Tile","11917"
"Tile","11011"
"Tile","10514"
"Tile","10230"
"Tile","15"
"Tile","174932"
"Tile","1109"
"APPLE","29751"
"APPLE","23976"
"APPLE","22987"
"APPLE","22001"
"APPLE","20025"
"APPLE","18026"
"TILE","25073"
"TILE","24074"
"TILE","19115"
"TILE","18111"
"AIRTAG","22986"
"AIRTAG","18973"
"AIRTAG","18029"
"AIRPODS","24127"
"AIRPODS","22177"
"AIRPODS","18021"
"AIRPODS","15973"
"AIRPODS","14932"
"FIND_MY","21842"
"FIND_MY","20904"
"FIND_MY","19978"
"FIND_MY","19046"
"FIND_MY","18122"
"FIND_MY","17094"
"FIND_MY","16078"
"FIND_MY","14228"
"FIND_MY","12313"
"FIND_MY","11347"
"GALAXY_SMART_TAG_PLUS","40766"
"GALAXY_SMART_TAG_PLUS","39743"
"GALAXY_SMART_TAG_PLUS","38800"
"GALAXY_SMART_TAG_PLUS","37855"
"GALAXY_SMART_TAG_PLUS","36776"
"GALAXY_SMART_TAG_PLUS","35795"
"GALAXY_SMART_TAG_PLUS","34825"
"GALAXY_SMART_TAG_PLUS","33857"
"GALAXY_SMART_TAG_PLUS","32914"
"GALAXY_SMART_TAG_PLUS","31987"
"GALAXY_SMART_TAG_PLUS","30958"
"GALAXY_SMART_TAG_PLUS","30034"
"GALAXY_SMART_TAG_PLUS","29093"
"GALAXY_SMART_TAG_PLUS","28045"
"GALAXY_SMART_TAG_PLUS","27124"
"GALAXY_SMART_TAG_PLUS","26202"
"GALAXY_SMART_TAG_PLUS","25184"
"GALAXY_SMART_TAG_PLUS","24258"
"GALAXY_SMART_TAG_PLUS","23281"
"GALAXY_SMART_TAG_PLUS","22357"
"GALAXY_SMART_TAG_PLUS","21436"
"GALAXY_SMART_TAG_PLUS","20512"
"GALAXY_SMART_TAG_PLUS","19559"
"GALAXY_SMART_TAG_PLUS","18635"
"GALAXY_SMART_TAG_PLUS","17716"
"GALAXY_SMART_TAG_PLUS","16673"
"GALAXY_SMART_TAG_PLUS","15757"
"GALAXY_SMART_TAG_PLUS","14835"
"GALAXY_SMART_TAG_PLUS","13914"
"GALAXY_SMART_TAG_PLUS","12981"
"GALAXY_SMART_TAG_PLUS","12065"
"GALAXY_SMART_TAG_PLUS","11139"
"GALAXY_SMART_TAG_PLUS","10198"
"GALAXY_SMART_TAG_PLUS","9256"
"GALAXY_SMART_TAG_PLUS","8310"
"GALAXY_SMART_TAG_PLUS","7379"
"GALAXY_SMART_TAG_PLUS","6431"
"GALAXY_SMART_TAG_PLUS","5493"
"GALAXY_SMART_TAG_PLUS","4584"
"GALAXY_SMART_TAG_PLUS","3582"
"GALAXY_SMART_TAG_PLUS","2626"
"GALAXY_SMART_TAG_PLUS","1627"
"Samsung SmartTag","4012"
"Samsung SmartTag","3805"
"Samsung SmartTag","3617"
"Samsung SmartTag","3390"
"Samsung SmartTag","3201"
"Samsung SmartTag","3013"
"Samsung SmartTag","2734"
"Samsung SmartTag","2519"
"Samsung SmartTag","2295"
"Samsung SmartTag","1827"
"Samsung SmartTag","1583"
"Samsung SmartTag","1379"
"Samsung SmartTag","1180"
"Samsung SmartTag","998"
"Samsung SmartTag","768"
"Samsung SmartTag","576"
"Samsung SmartTag","331"
"Samsung SmartTag","15"
"Samsung SmartTag","3"
"Samsung SmartTag","6230"
"Samsung SmartTag","6025"
"Samsung SmartTag","5831"
"Samsung SmartTag","5645"
"Samsung SmartTag","5454"
"Samsung SmartTag","5347"
"Samsung SmartTag","5336"
"Samsung SmartTag","5322"
"Samsung SmartTag","5251"
"Samsung SmartTag","5249"
"Samsung SmartTag","5241"
"Samsung SmartTag","5235"
"Samsung SmartTag","5198"
"Samsung SmartTag","5196"
"Samsung SmartTag","5174"
"Samsung SmartTag","5162"
"Samsung SmartTag","5148"
"Samsung SmartTag","5132"
"Samsung SmartTag","5016"
"Samsung SmartTag","4888"
"Samsung SmartTag","4882"
"Samsung SmartTag","4732"
"Samsung SmartTag","4714"
"Samsung SmartTag","4475"
"Samsung SmartTag","4467"
"Samsung SmartTag","4438"
"Samsung SmartTag","4388"
"Samsung SmartTag","4363"
"Samsung SmartTag","4303"
"Samsung SmartTag","4268"
"Samsung SmartTag","4264"
"Samsung SmartTag","4250"
"Samsung SmartTag","4159"
"Samsung SmartTag","4110"
"Samsung SmartTag","4100"
"Samsung SmartTag","4051"
"Samsung SmartTag","4047"
"Samsung SmartTag","3970"
"Samsung SmartTag","3895"
"Samsung SmartTag","3808"
"Samsung SmartTag","3804"
"Samsung SmartTag","3800"
"Samsung SmartTag","3798"
"Samsung SmartTag","3589"
"Samsung SmartTag","3552"
"Samsung SmartTag","1702"
"Samsung SmartTag","1690"
"Samsung SmartTag","1649"
"Samsung SmartTag","1637"
"Samsung SmartTag","1461"
"Samsung SmartTag","1428"
"Samsung SmartTag","1341"
"Samsung SmartTag","1317"
"Samsung SmartTag","1228"
"Samsung SmartTag","1220"
"Samsung SmartTag","1041"
"Samsung SmartTag","1037"
"Samsung SmartTag","1025"
"Samsung SmartTag","749"
"Samsung SmartTag","723"
"Samsung SmartTag","591"
"Samsung SmartTag","559"
"Samsung SmartTag","316"
"Samsung SmartTag","308"
"Samsung SmartTag","146"
"Samsung SmartTag","135"
"Samsung SmartTag","117"
"Samsung SmartTag","107"
"Samsung SmartTag","30"
"Samsung SmartTag","22"
"Samsung SmartTag","16"
"Samsung SmartTag","2"
"Samsung SmartTag","3557"
"Samsung SmartTag","3539"
"Samsung SmartTag","3347"
"Samsung SmartTag","3053"
"Samsung SmartTag","3037"
"Samsung SmartTag","2974"
"Samsung SmartTag","2859"
"Samsung SmartTag","2822"
"Samsung SmartTag","2741"
"Samsung SmartTag","2729"
"Samsung SmartTag","2682"
"Samsung SmartTag","2607"
"Samsung SmartTag","2591"
"Samsung SmartTag","2370"
"Samsung SmartTag","2360"
"Samsung SmartTag","2349"
"Samsung SmartTag","2331"
"Samsung SmartTag","2315"
"Samsung SmartTag","2299"
"Samsung SmartTag","2279"
"Samsung SmartTag","2220"
"Samsung SmartTag","2119"
"Samsung SmartTag","2111"
"Samsung SmartTag","1878"
"Samsung SmartTag","1827"
"Samsung SmartTag","1817"
"Samsung SmartTag","1809"
"Samsung SmartTag","1796"
"Samsung SmartTag","1654"
"Samsung SmartTag","1589"
"Samsung SmartTag","1508"
"Samsung SmartTag","1504"
"Samsung SmartTag","1464"
"Samsung SmartTag","1425"
"Samsung SmartTag","1405"
"Samsung SmartTag","1375"
"Samsung SmartTag","1364"
"Samsung SmartTag","1340"
"Samsung SmartTag","1318"
"Samsung SmartTag","1283"
"Samsung SmartTag","1275"
"Samsung SmartTag","1265"
"Samsung SmartTag","1200"
"Samsung SmartTag","1190"
"Samsung SmartTag","1184"
"Samsung SmartTag","1164"
"Samsung SmartTag","1132"
"Samsung SmartTag","1026"
"Samsung SmartTag","943"
"Samsung SmartTag","919"
"Samsung SmartTag","901"
"Samsung SmartTag","894"
"Samsung SmartTag","692"
"Samsung SmartTag","463"
"Samsung SmartTag","394"
"Samsung SmartTag","370"
"Samsung SmartTag","309"
"Samsung SmartTag","281"
"Samsung SmartTag","258"
"Samsung SmartTag","220"
"Samsung SmartTag","3892"
"Samsung SmartTag","3706"
"Samsung SmartTag","3485"
"Samsung SmartTag","3473"
"Samsung SmartTag","3307"
"Samsung SmartTag","3266"
"Samsung SmartTag","3189"
"Samsung SmartTag","3179"
"Samsung SmartTag","3167"
"Samsung SmartTag","3053"
"Samsung SmartTag","3039"
"Samsung SmartTag","3035"
"Samsung SmartTag","3008"
"Samsung SmartTag","2992"
"Samsung SmartTag","2804"
"Samsung SmartTag","2781"
"Samsung SmartTag","2765"
"Samsung SmartTag","2763"
"Samsung SmartTag","2745"
"Samsung SmartTag","2739"
"Samsung SmartTag","2713"
"Samsung SmartTag","2674"
"Samsung SmartTag","2555"
"Samsung SmartTag","2332"
"Samsung SmartTag","2285"
"Samsung SmartTag","2271"
"Samsung SmartTag","2259"
"Samsung SmartTag","2245"
"Samsung SmartTag","2121"
"Samsung SmartTag","2102"
"Samsung SmartTag","2058"
"Samsung SmartTag","2052"
"Samsung SmartTag","2048"
"Samsung SmartTag","1948"
"Samsung SmartTag","1904"
"Samsung SmartTag","1881"
"Samsung SmartTag","1869"
"Samsung SmartTag","1845"
"Samsung SmartTag","1823"
"Samsung SmartTag","1778"
"Samsung SmartTag","1762"
"Samsung SmartTag","1748"
"Samsung SmartTag","1729"
"Samsung SmartTag","1725"
"Samsung SmartTag","1705"
"Samsung SmartTag","1695"
"Samsung SmartTag","1685"
"Samsung SmartTag","1679"
"Samsung SmartTag","1667"
"Samsung SmartTag","1657"
"Samsung SmartTag","1648"
"Samsung SmartTag","1646"
"Samsung SmartTag","1644"
"Samsung SmartTag","1640"
"Samsung SmartTag","1630"
"Samsung SmartTag","1624"
"Samsung SmartTag","1604"
"Samsung SmartTag","1582"
"Samsung SmartTag","1576"
"Samsung SmartTag","1557"
"Samsung SmartTag","1549"
"Samsung SmartTag","1521"
"Samsung SmartTag","1466"
"Samsung SmartTag","1371"
"Samsung SmartTag","1353"
"Samsung SmartTag","1338"
"Samsung SmartTag","1318"
"Samsung SmartTag","1077"
"Samsung SmartTag","830"
"Samsung SmartTag","712"
"Samsung SmartTag","688"
"Samsung SmartTag","674"
"Samsung SmartTag","671"
"Samsung SmartTag","453"
"Samsung SmartTag","244"
"Samsung SmartTag","146"
"Samsung SmartTag","114"
"Samsung SmartTag","92"
"Samsung SmartTag","83"
"Samsung SmartTag","59"
"Samsung SmartTag","47"
"Samsung SmartTag","39"
"Samsung SmartTag","19"
"Samsung SmartTag","4"
"Samsung SmartTag","4279"
"Samsung SmartTag","4250"
"Samsung SmartTag","4184"
"Samsung SmartTag","4171"
"Samsung SmartTag","4167"
"Samsung SmartTag","4111"
"Samsung SmartTag","3928"
"Samsung SmartTag","3695"
"Samsung SmartTag","3655"
"Samsung SmartTag","3489"
"Samsung SmartTag","3405"
"Samsung SmartTag","3047"
"Samsung SmartTag","2901"
"Samsung SmartTag","2895"
"Samsung SmartTag","2856"
"Samsung SmartTag","2832"
"Samsung SmartTag","2779"
"Samsung SmartTag","2753"
"Samsung SmartTag","2724"
"Samsung SmartTag","2716"
"Samsung SmartTag","2564"
"Samsung SmartTag","1601"
"Samsung SmartTag","1411"
"Samsung SmartTag","1105"
"Samsung SmartTag","923"
"Samsung SmartTag","707"
"Samsung SmartTag","620"
"Samsung SmartTag","539"
"Samsung SmartTag","531"
"Samsung SmartTag","527"
"Samsung SmartTag","513"
"Samsung SmartTag","460"
"Samsung SmartTag","349"
"Samsung SmartTag","338"
"Samsung SmartTag","280"
"Samsung SmartTag","255"
"Samsung SmartTag","205"
"Samsung SmartTag","187"
"Samsung SmartTag","174"
"Samsung SmartTag","75"
"Samsung SmartTag","3690"
"Samsung SmartTag","3493"
"Samsung SmartTag","3260"
"Samsung SmartTag","3157"
"Samsung SmartTag","3082"
"Samsung SmartTag","3072"
"Samsung SmartTag","3058"
"Samsung SmartTag","3030"
"Samsung SmartTag","3003"
"Samsung SmartTag","2803"
"Samsung SmartTag","2592"
"Samsung SmartTag","2499"
"Samsung SmartTag","2468"
"Samsung SmartTag","2462"
"Samsung SmartTag","2434"
"Samsung SmartTag","2397"
"Samsung SmartTag","2391"
"Samsung SmartTag","2377"
"Samsung SmartTag","2371"
"Samsung SmartTag","2351"
"Samsung SmartTag","2158"
"Samsung SmartTag","1896"
"Samsung SmartTag","1870"
"Samsung SmartTag","1864"
"Samsung SmartTag","1852"
"Samsung SmartTag","1847"
"Samsung SmartTag","1837"
"Samsung SmartTag","1825"
"Samsung SmartTag","1748"
"Samsung SmartTag","1744"
"Samsung SmartTag","1696"
"Samsung SmartTag","1681"
"Samsung SmartTag","1669"
"Samsung SmartTag","1647"
"Samsung SmartTag","1617"
"Samsung SmartTag","1598"
"Samsung SmartTag","1582"
"Samsung SmartTag","1531"
"Samsung SmartTag","1438"
"Samsung SmartTag","1242"
"Samsung SmartTag","1003"
"Samsung SmartTag","820"
"Samsung SmartTag","620"
"Samsung SmartTag","352"
"Samsung SmartTag","46"
"Samsung SmartTag","45"
"Samsung SmartTag","17"
"Samsung SmartTag","11"
"Tile","6051488"
"Tile","6051098"
"Tile","6050200"
"Tile","6049290"
"Tile","1253"
"Tile","968"
"AIRTAG","33199"
"AIRTAG","23559"
"AIRTAG","21621"
"Tile","654435"
"Tile","161591"
"Tile","518"
"Tile","326"
"Tile","18216"
"Tile","18001"
"Tile","17552"
"Tile","17345"
"TILE","24902"
"TILE","21602"
"AIRTAG","46787"
"AIRTAG","45299"
"AIRTAG","40689"
"AIRTAG","39292"
"AIRTAG","38186"
"AIRTAG","36985"
"AIRTAG","36049"
"AIRTAG","33209"
"AIRTAG","31241"
"AIRTAG","29639"
"AIRTAG","28599"
"AIRTAG","23801"
"AIRTAG","22810"
"AIRTAG","18571"
"AIRTAG","17344"
"AIRTAG","45851"
"AIRTAG","44358"
"AIRTAG","39758"
"AIRTAG","38359"
"AIRTAG","37250"
"AIRTAG","36044"
"AIRTAG","35103"
"AIRTAG","32265"
"AIRTAG","28705"
"AIRTAG","27663"
"AIRTAG","24414"
"AIRTAG","21875"
"AIRTAG","18784"
"AIRTAG","16403"
"Tile","3865"
"Tile","2790"
"Tile","1817"
"Tile","917"
"Tile","199939"
"Tile","199460"
"Tile","199194"
"Tile","198935"
"Tile","198749"
"Tile","198554"
"Tile","198328"
"Tile","198067"
"Tile","192800"
"Tile","192203"
"Tile","192012"
"Tile","191383"
"Tile","191074"
"Tile","190569"
"Tile","190266"
"Tile","159491"
"Tile","159118"
"Tile","158400"
"Tile","157849"
"Tile","156873"
"Tile","156366"
"Tile","156166"
"Tile","155929"
"Tile","155712"
"Tile","112079"
"Tile","103733"
"Tile","101203"
"Tile","100261"
"Tile","99411"
"Tile","99145"
"Tile","82285"
"Tile","77966"
"Tile","77491"
"Tile","72388"
"Tile","71185"
"Tile","70530"
"Tile","29726"
"TILE",
"FIND_MY","624"
"Tile","3685"
"Tile","2862"
"Tile","1944"
"Tile","1119"
"Tile","3548"
"Tile","2411"
"Tile","1782"
"Tile","861"
"TILE","24425"
"TILE","22535"
"TILE","21624"
"TILE","21602"
"TILE","19734"
"FIND_MY","491"
"FIND_MY","328"
"TILE","26893"
"TILE","21197"
"TILE","19029"
"TILE","18034"
"TILE","16023"
"TILE","15039"
"TILE","14110"
"AIRTAG","27919"
"AIRTAG","25063"
"AIRTAG","22222"
"AIRTAG","20050"
"AIRTAG","18071"
"AIRTAG","15145"
"AIRPODS","29863"
"AIRPODS","26040"
"AIRPODS","18995"
"AIRPODS","18019"
"AIRTAG","26052"
"AIRTAG","24182"
"AIRTAG","22009"
"AIRTAG","18010"
"TILE","22232"
"TILE","20053"
"TILE","18084"
"TILE","16063"
"AIRTAG","22223"
"AIRTAG","19054"
"AIRTAG","18086"
"AIRPODS","21971"
"AIRPODS","20986"
"AIRPODS","20000"
"AIRPODS","18977"
"AIRPODS","17993"
"TILE","21983"
"TILE","20989"
"TILE","18978"
"TILE","17986"
"TILE","17070"
"AIRTAG","21872"
"AIRTAG","18015"
"GALAXY_SMART_TAG","78677"
"GALAXY_SMART_TAG","77460"
"GALAXY_SMART_TAG","76463"
"GALAXY_SMART_TAG","75474"
"GALAXY_SMART_TAG","74203"
"GALAXY_SMART_TAG","72940"
"GALAXY_SMART_TAG","68359"
"GALAXY_SMART_TAG","60512"
"GALAXY_SMART_TAG","59439"
"GALAXY_SMART_TAG","51485"
"GALAXY_SMART_TAG","48860"
"GALAXY_SMART_TAG","29185"
"GALAXY_SMART_TAG","27665"
"GALAXY_SMART_TAG","23438"
"GALAXY_SMART_TAG","20793"
"GALAXY_SMART_TAG","19704"
"GALAXY_SMART_TAG","18646"
"GALAXY_SMART_TAG","17712"
"GALAXY_SMART_TAG","16788"
"GALAXY_SMART_TAG","15837"
"GALAXY_SMART_TAG","14665"
"GALAXY_SMART_TAG","3737"
"GALAXY_SMART_TAG","1860"
"TILE","28812"
"TILE","27884"
"TILE","26868"
"TILE","20113"
"TILE","28810"
"Tile","24842"
"Tile","21737"
"Tile","21553"
"Tile","20387"
"Tile","20202"
"Tile","19994"
"Tile","19807"
"Tile","19619"
"Tile","19439"
"Tile","19234"
"Tile","19032"
"Tile","18843"
"Tile","18657"
"Tile","18466"
"Tile","18260"
"Tile","18071"
"Tile","17831"
"Tile","17607"
"Tile","17414"
"Tile","17222"
"Tile","17041"
"Tile","16859"
"Tile","16668"
"Tile","16320"
"Tile","16061"
"Tile","15851"
"Tile","15662"
"Tile","15440"
"Tile","15251"
"Tile","10383"
"Tile","7919"
"Tile","7001"
"Tile","6953"
"Tile","6893"
"Tile","6777"
"Tile","6049"
"Tile","5961"
"Tile","5640"
"Tile","5600"
"Tile","5516"
"Tile","5375"
"Tile","5171"
"Tile","4810"
"Tile","4560"
"Tile","4091"
"Tile","3738"
"Tile","3702"
"Tile","3680"
"Tile","3658"
"Tile","3642"
"Tile","3618"
"Tile","3604"
"Tile","3587"
"Tile","3559"
"Tile","3435"
"Tile","3417"
"Tile","2379"
"Tile","2365"
"Tile","2339"
"Tile","2321"
"Tile","2317"
"Tile","2295"
"Tile","2275"
"Tile","2267"
"Tile","2259"
"Tile","2253"
"Tile","2215"
"Tile","2064"
"Tile","2030"
"Tile","1976"
"Tile","1948"
"Tile","1910"
"Tile","1896"
"Tile","1876"
"Tile","1854"
"Tile","1553"
"Tile","1549"
"Tile","1533"
"Tile","1519"
"Tile","1509"
"Tile","1505"
"Tile","1457"
"Tile","1427"
"Tile","1415"
"Tile","1403"
"Tile","1379"
"Tile","1373"
"Tile","1367"
"Tile","1347"
"Tile","1297"
"Tile","1281"
"Tile","1252"
"Tile","1230"
"Tile","1214"
"Tile","1206"
"Tile","1200"
"Tile","1184"
"Tile","1174"
"Tile","1158"
"Tile","1132"
"Tile","1084"
"Tile","861"
"Tile","855"
"Tile","853"
"Tile","831"
"Tile","803"
"Tile","793"
"Tile","769"
"Tile","759"
"Tile","735"
"Tile","701"
"Tile","683"
"Tile","617"
"Tile","571"
"Tile","551"
"Tile","539"
"Tile","529"
"Tile","465"
"Tile","405"
"Tile","387"
"Tile","331"
"Tile","321"
"Tile","266"
"Tile","236"
"Tile","214"
"Tile","208"
"Tile","164"
"Tile","92"
"Tile","28"
"Tile","24208"
"Tile","21766"
"Tile","20554"
"Tile","20361"
"Tile","20151"
"Tile","19952"
"Tile","19766"
"Tile","19580"
"Tile","19399"
"Tile","19193"
"Tile","19004"
"Tile","18824"
"Tile","18602"
"Tile","18397"
"Tile","18175"
"Tile","17956"
"Tile","17770"
"Tile","17583"
"Tile","17381"
"Tile","17176"
"Tile","16994"
"Tile","16788"
"Tile","16599"
"Tile","16242"
"Tile","16022"
"Tile","15808"
"Tile","15587"
"Tile","15399"
"Tile","15212"
"Tile","10428"
"Tile","10400"
"Tile","8082"
"Tile","7826"
"Tile","7018"
"Tile","6924"
"Tile","6750"
"Tile","6230"
"Tile","6206"
"Tile","6196"
"Tile","6060"
"Tile","6004"
"Tile","5617"
"Tile","5607"
"Tile","5563"
"Tile","5437"
"Tile","5411"
"Tile","5360"
"Tile","5056"
"Tile","4825"
"Tile","4607"
"Tile","4264"
"Tile","3775"
"Tile","3755"
"Tile","3729"
"Tile","3577"
"Tile","3552"
"Tile","3540"
"Tile","3530"
"Tile","3526"
"Tile","3338"
"Tile","2394"
"Tile","2356"
"Tile","2328"
"Tile","2322"
"Tile","2310"
"Tile","2306"
"Tile","2294"
"Tile","2274"
"Tile","2252"
"Tile","2236"
"Tile","2214"
"Tile","2208"
"Tile","2099"
"Tile","2035"
"Tile","2005"
"Tile","1991"
"Tile","1953"
"Tile","1943"
"Tile","1903"
"Tile","1901"
"Tile","1865"
"Tile","1777"
"Tile","1640"
"Tile","1558"
"Tile","1554"
"Tile","1530"
"Tile","1510"
"Tile","1460"
"Tile","1458"
"Tile","1452"
"Tile","1428"
"Tile","1418"
"Tile","1394"
"Tile","1366"
"Tile","1342"
"Tile","1292"
"Tile","1286"
"Tile","1282"
"Tile","1262"
"Tile","1258"
"Tile","1248"
"Tile","1242"
"Tile","1208"
"Tile","1204"
"Tile","1202"
"Tile","1194"
"Tile","1165"
"Tile","1155"
"Tile","1143"
"Tile","1135"
"Tile","933"
"Tile","835"
"Tile","827"
"Tile","807"
"Tile","789"
"Tile","779"
"Tile","741"
"Tile","733"
"Tile","719"
"Tile","694"
"Tile","562"
"Tile","524"
"Tile","516"
"Tile","494"
"Tile","398"
"Tile","392"
"Tile","372"
"Tile","324"
"Tile","265"
"Tile","247"
"Tile","223"
"Tile","137"
"Tile","97"
"Tile","33"
"Tile","7"
"APPLE","30684"
"APPLE","29617"
"APPLE","28667"
"APPLE","27625"
"APPLE","25696"
"APPLE","21608"
"APPLE","18690"
"APPLE","12549"
"APPLE","10469"
"APPLE","8267"
"TILE","28704"
"TILE","26668"
"TILE","21722"
"TILE","20671"
"TILE","11586"
"TILE","9529"
"TILE","8482"
"TILE","7329"
"APPLE","35695"
"APPLE","33657"
"APPLE","21721"
"APPLE","17544"
"TILE","43652"
"TILE","39501"
"TILE","37217"
"TILE","21610"
"TILE","20291"
"TILE","40592"
"TILE","37206"
"TILE","34012"
"TILE","21610"
"Samsung SmartTag","3683"
"Samsung SmartTag","3479"
"Samsung SmartTag","3088"
"Samsung SmartTag","2721"
"Samsung SmartTag","2481"
"Samsung SmartTag","2216"
"Samsung SmartTag","1919"
"Samsung SmartTag","1721"
"Samsung SmartTag","993"
"Samsung SmartTag","432"
"Samsung SmartTag","217"
"Samsung SmartTag","56964"
"Samsung SmartTag","52399"
"Samsung SmartTag","52158"
"Samsung SmartTag","51834"
"Samsung SmartTag","51649"
"Samsung SmartTag","33149"
"Samsung SmartTag","12042"
"Samsung SmartTag","11478"
"Samsung SmartTag","10758"
"Samsung SmartTag","10120"
"Samsung SmartTag","9562"
"Samsung SmartTag","8476"
"Samsung SmartTag","874"
"Samsung SmartTag","233"
"Samsung SmartTag","6138"
"Samsung SmartTag","577"
"Samsung SmartTag","362"
"Samsung SmartTag","42920"
"Samsung SmartTag","42335"
"Samsung SmartTag","42101"
"Samsung SmartTag","40672"
"Samsung SmartTag","39282"
"Samsung SmartTag","37816"
"Samsung SmartTag","36679"
"Samsung SmartTag","36067"
"Samsung SmartTag","34904"
"Samsung SmartTag","33555"
"Samsung SmartTag","29511"
"Samsung SmartTag","28447"
"Samsung SmartTag","28244"
"Samsung SmartTag","28043"
"Samsung SmartTag","27796"
"Samsung SmartTag","27103"
"Samsung SmartTag","26270"
"Samsung SmartTag","23973"
"Samsung SmartTag","21799"
"Samsung SmartTag","21577"
"Samsung SmartTag","21385"
"Samsung SmartTag","21194"
"Samsung SmartTag","20908"
"Samsung SmartTag","20272"
"Samsung SmartTag","19984"
"Samsung SmartTag","19742"
"Samsung SmartTag","19352"
"Samsung SmartTag","19159"
"Samsung SmartTag","18381"
"Samsung SmartTag","17444"
"Samsung SmartTag","3736"
